Network,Network,Assortivity,GFD1,GFD2,GFD3,GFD4,GFD5,GFD6,GFD7,GFD8,GFD9,GFD10,GFD11,GFD12,GFD13,GFD14,GFD15,GFD16,GFD17,GFD18,GFD19,GFD20,GFD21,GFD22,GFD23,GFD24,GFD25,GFD26,GFD27,GFD28,GFD29,Hawkes,Eigen,SIS,LOG_Hawkes,LOG_Eigen,LOG_SIS
300,socfb-Caltech36_network_300,-0.06517,-4.00065,-4.30168,-2.17783,-2.39859,-3.60271,-2.90374,-3.69962,-4.30168,-0.701253,-0.420525,-1.09486,-1.09594,-1.28381,-1.19379,-2.17783,-1.25675,-1.62044,-2.3774,-1.75761,-2.65823,-1.9495,-2.95926,-2.88671,-2.32396,-2.61148,-2.95926,-3.52353,-4.00065,-4.30168,9.1953,73.641,8.933,0.963565903,1.867119677,0.950997334
301,socfb-Caltech36_network_301,-0.072757,-4.30168,-4.30168,-2.11135,-2.30605,-3.69962,-2.67843,-3.69962,-4.30168,-0.696807,-0.417339,-1.11051,-1.11135,-1.29138,-1.19583,-2.07896,-1.27556,-1.65235,-2.36216,-1.74538,-2.78317,-1.93247,-2.7702,-2.6889,-2.30605,-2.71062,-3.04641,-3.39859,-3.82456,-4.30168,8.9689,73.478,8.7224,0.952739182,1.866157327,0.940635999
302,socfb-Caltech36_network_302,-0.060529,-4.00065,-4.30168,-2.2189,-2.48877,-3.60271,-2.87032,-3.60271,-4.30168,-0.702672,-0.417225,-1.10856,-1.0787,-1.27352,-1.19822,-2.19447,-1.26306,-1.63423,-2.34264,-1.75761,-2.79653,-1.94185,-3.00065,-2.59411,-2.32855,-2.87032,-3.12559,-4.00065,-4.00065,-4.30168,9.3542,73.75,9.0816,0.971006651,1.867762025,0.958162369
303,socfb-Caltech36_network_303,-0.07219,-4.30168,-4.30168,-2.17135,-2.40405,-3.30168,-2.95926,-3.82456,-4.00065,-0.679674,-0.404989,-1.1022,-1.13142,-1.33979,-1.22833,-2.15555,-1.24363,-1.6106,-2.51635,-1.82311,-2.67843,-2.02065,-2.92147,-2.73348,-2.48214,-2.87032,-3.30168,-3.45658,-4.00065,-4.30168,8.9302,73.446,8.686,0.950861185,1.865968148,0.938819825
304,socfb-Caltech36_network_304,-0.064035,-3.52353,-4.00065,-2.2225,-2.42087,-4.00065,-2.78317,-3.60271,-4.00065,-0.701035,-0.416659,-1.07508,-1.11219,-1.28423,-1.20477,-2.13733,-1.25832,-1.66419,-2.36718,-1.78846,-2.65823,-1.91966,-2.93995,-2.56132,-2.42662,-2.82456,-2.97946,-3.26029,-4.00065,-4.30168,9.2146,73.653,8.9515,0.964476488,1.867190441,0.951895816
305,socfb-Caltech36_network_305,-0.075932,-4.30168,-4.30168,-2.2486,-2.51635,-3.30168,-2.88671,-4.30168,-4.00065,-0.705744,-0.421325,-1.11079,-1.10056,-1.27678,-1.19109,-2.14332,-1.22686,-1.59072,-2.3572,-1.81454,-2.64847,-1.93247,-2.71062,-2.64847,-2.25636,-2.7702,-2.87032,-3.34744,-3.82456,-4.30168,8.8205,73.363,8.5838,0.945493204,1.865477082,0.93367959
306,socfb-Caltech36_network_306,-0.057239,-3.15555,-4.30168,-2.10028,-2.32396,-3.69962,-2.71062,-3.52353,-4.00065,-0.705084,-0.410757,-1.09324,-1.11671,-1.29607,-1.20861,-2.10578,-1.27761,-1.6361,-2.33789,-1.78713,-2.81032,-1.95533,-2.87032,-2.57741,-2.3332,-2.97946,-2.92147,-3.30168,-3.69962,-4.30168,9.3846,73.767,9.1096,0.972415766,1.867862122,0.959499308
307,socfb-Caltech36_network_307,-0.063329,-3.45658,-4.30168,-2.17458,-2.34744,-3.60271,-2.71062,-3.45658,-4.30168,-0.70158,-0.408808,-1.09243,-1.12995,-1.32396,-1.20338,-2.14031,-1.25753,-1.64847,-2.48877,-1.75637,-2.75761,-1.90028,-2.93995,-2.74538,-2.2723,-2.67843,-2.97946,-3.82456,-3.82456,-4.00065,9.2338,73.667,8.9691,0.965380464,1.867272984,0.952748866
308,socfb-Caltech36_network_308,-0.064709,-4.30168,-4.30168,-2.3332,-2.3572,-3.39859,-2.69962,-3.39859,-4.30168,-0.703547,-0.430809,-1.07226,-1.08763,-1.28716,-1.14422,-2.13142,-1.29865,-1.58987,-2.3826,-1.75268,-2.66821,-1.95338,-2.82456,-2.63892,-2.34264,-2.88671,-3.09756,-3.39859,-3.82456,-4.30168,9.1606,73.614,8.9006,0.96192392,1.866960417,0.949419284
309,socfb-Caltech36_network_309,-0.063867,-3.09756,-4.00065,-2.21532,-2.51635,-3.69962,-2.78317,-3.45658,-4.30168,-0.687522,-0.422126,-1.1187,-1.09621,-1.30869,-1.19788,-2.10302,-1.22468,-1.60883,-2.40405,-1.79925,-2.71062,-1.94566,-3.15555,-2.66821,-2.41519,-2.63892,-3.15555,-3.60271,-4.00065,-4.30168,9.1967,73.64,8.9345,0.96363202,1.86711378,0.951070253
310,socfb-Caltech36_network_310,-0.081868,-4.30168,-4.30168,-2.24478,-2.46283,-3.34744,-2.90374,-3.69962,-4.30168,-0.700382,-0.417679,-1.10193,-1.09567,-1.288,-1.18774,-2.10028,-1.26346,-1.6106,-2.40405,-1.83481,-2.69962,-1.89344,-3.02293,-2.56929,-2.3932,-2.75761,-2.95926,-3.45658,-3.60271,-4.30168,8.6466,73.225,8.4206,0.936845369,1.86465938,0.925343038
311,socfb-Caltech36_network_311,-0.074787,-4.30168,-4.30168,-2.30605,-2.57741,-3.69962,-2.7702,-3.60271,-4.30168,-0.679363,-0.408308,-1.14726,-1.11135,-1.26346,-1.23017,-2.08684,-1.288,-1.60795,-2.43836,-1.7702,-2.74538,-2.00283,-2.93995,-2.7702,-2.24478,-2.78317,-3.15555,-3.30168,-3.82456,-4.30168,8.8487,73.384,8.6092,0.946879471,1.86560138,0.934962797
312,socfb-Caltech36_network_312,-0.066649,-4.30168,-4.30168,-2.16814,-2.30605,-3.34744,-2.71062,-3.82456,-4.30168,-0.718142,-0.422413,-1.05716,-1.11135,-1.29096,-1.17718,-2.21532,-1.26705,-1.57009,-2.36718,-1.77534,-2.61148,-1.98571,-2.97946,-2.62044,-2.25636,-2.81032,-2.85452,-3.39859,-4.00065,-4.30168,9.1064,73.576,8.8507,0.959346723,1.866736173,0.94697762
313,socfb-Caltech36_network_313,-0.062435,-4.00065,-4.30168,-2.2189,-2.47561,-3.26029,-2.93995,-3.82456,-4.30168,-0.684052,-0.420125,-1.1033,-1.11135,-1.29266,-1.22359,-2.09486,-1.2595,-1.61954,-2.3932,-1.74297,-2.71062,-1.94566,-2.83928,-2.7219,-2.32396,-2.63892,-2.93995,-3.52353,-3.69962,-4.30168,9.2229,73.657,8.9589,0.9648675,1.867214026,0.952254689
314,socfb-Caltech36_network_314,-0.065383,-4.30168,-4.30168,-2.2723,-2.44435,-4.00065,-3.02293,-3.60271,-4.30168,-0.690276,-0.415303,-1.10523,-1.10967,-1.28548,-1.19143,-2.14634,-1.25675,-1.65823,-2.29736,-1.79114,-2.6889,-1.94757,-3.02293,-2.7219,-2.3826,-2.7702,-3.18774,-3.45658,-3.82456,-4.30168,9.1789,73.629,8.9178,0.962790638,1.867048902,0.950257728
315,socfb-Caltech36_network_315,-0.058441,-3.52353,-4.00065,-2.16496,-2.36216,-3.52353,-2.64847,-3.34744,-4.30168,-0.707399,-0.419612,-1.13882,-1.08262,-1.25832,-1.18574,-2.11699,-1.25714,-1.61148,-2.36216,-1.78317,-2.75761,-1.96522,-2.88671,-2.60271,-2.30168,-2.71062,-3.00065,-3.52353,-4.00065,-4.30168,9.3967,73.777,9.1208,0.972975362,1.867920991,0.960032933
316,socfb-Caltech36_network_316,-0.072212,-4.00065,-4.30168,-2.2335,-2.61148,-3.60271,-2.7219,-3.69962,-4.30168,-0.705964,-0.414345,-1.09163,-1.12414,-1.27556,-1.18908,-2.11699,-1.2391,-1.64176,-2.3932,-1.80753,-2.73348,-1.89514,-2.88671,-2.66821,-2.32396,-2.88671,-2.95926,-3.52353,-4.00065,-4.30168,8.9476,73.461,8.7019,0.951706561,1.866056836,0.939614088
317,socfb-Caltech36_network_317,-0.06883,-4.00065,-4.30168,-2.24098,-2.41519,-3.52353,-2.75761,-3.45658,-4.30168,-0.681962,-0.421153,-1.10001,-1.11303,-1.26266,-1.20477,-2.07637,-1.2727,-1.65528,-2.3826,-1.80337,-2.78317,-1.96124,-3.00065,-2.75761,-2.26425,-2.75761,-3.30168,-3.69962,-4.00065,-4.30168,9.0423,73.53,8.7906,0.956278912,1.866464566,0.944018519
318,socfb-Caltech36_network_318,-0.070122,-3.26029,-3.82456,-2.23722,-2.34264,-3.60271,-2.74538,-3.69962,-4.30168,-0.699295,-0.412435,-1.10028,-1.11332,-1.27311,-1.21568,-2.17135,-1.25636,-1.62225,-2.40959,-1.76765,-2.67843,-2.01612,-3.02293,-2.66821,-2.32396,-2.7702,-3.09756,-3.69962,-4.30168,-4.30168,9.03,73.522,8.7798,0.95568775,1.866417313,0.943484623
319,socfb-Caltech36_network_319,-0.053002,-4.30168,-4.30168,-2.0842,-2.3332,-3.12559,-2.67843,-3.34744,-4.00065,-0.709282,-0.419099,-1.12559,-1.08737,-1.27761,-1.17653,-2.14031,-1.25793,-1.6106,-2.41519,-1.77534,-2.69962,-1.97535,-2.95926,-2.66821,-2.31045,-2.7219,-3.09756,-3.69962,-4.30168,-4.30168,9.5938,73.905,9.3046,0.981990661,1.868673821,0.968697708
320,socfb-Caltech36_network_320,-0.075792,-4.30168,-4.30168,-2.25246,-2.53825,-3.69962,-2.74538,-3.60271,-4.00065,-0.686362,-0.413389,-1.12012,-1.10744,-1.27392,-1.22142,-2.11984,-1.2463,-1.6612,-2.42087,-1.80199,-2.7219,-1.96522,-2.83928,-2.6889,-2.31491,-2.79653,-3.00065,-3.39859,-3.82456,-4.30168,8.83,73.371,8.592,0.945960704,1.865524438,0.934094268
321,socfb-Caltech36_network_321,-0.075922,-4.30168,-4.30168,-2.15867,-2.37226,-3.82456,-2.82456,-3.82456,-4.30168,-0.678639,-0.413052,-1.11219,-1.13201,-1.28298,-1.21284,-2.16814,-1.25793,-1.66922,-2.38787,-1.84229,-2.7702,-1.95533,-2.93995,-2.60271,-2.27638,-2.87032,-2.97946,-3.34744,-4.30168,-4.30168,8.8214,73.364,8.5839,0.945537515,1.865483002,0.93368465
322,socfb-Caltech36_network_322,-0.067711,-4.30168,-4.30168,-2.13733,-2.28884,-3.2225,-2.63892,-3.45658,-4.30168,-0.705304,-0.419498,-1.1227,-1.07896,-1.29011,-1.2139,-2.13436,-1.26786,-1.59326,-2.36718,-1.71285,-2.74538,-1.95729,-2.90374,-2.60271,-2.32396,-2.73348,-2.97946,-3.34744,-4.00065,-4.30168,9.0947,73.568,8.8396,0.958788378,1.86668895,0.946432613
323,socfb-Caltech36_network_323,-0.078277,-3.30168,-4.30168,-2.17783,-2.36216,-3.60271,-2.97946,-3.45658,-4.30168,-0.693797,-0.40532,-1.10468,-1.12879,-1.28423,-1.23054,-2.11135,-1.25324,-1.67534,-2.44435,-1.81172,-2.73348,-1.90201,-2.88671,-2.82456,-2.43836,-2.81032,-3.12559,-3.34744,-4.00065,-4.30168,8.7714,73.326,8.5373,0.943068916,1.865257994,0.931320543
324,socfb-Caltech36_network_324,-0.052902,-4.30168,-4.30168,-2.10856,-2.40959,-3.60271,-2.85452,-4.30168,-4.30168,-0.698104,-0.421382,-1.12675,-1.08896,-1.30125,-1.17231,-2.18441,-1.24098,-1.62225,-2.46283,-1.76386,-2.67843,-1.96924,-2.95926,-2.56132,-2.31045,-2.7702,-2.93995,-3.2225,-3.82456,-4.30168,9.5955,73.906,9.3064,0.98206761,1.868679698,0.968781715
325,socfb-Caltech36_network_325,-0.062487,-4.30168,-4.30168,-2.11135,-2.19447,-3.2225,-2.58568,-3.45658,-4.30168,-0.708506,-0.42041,-1.0927,-1.08816,-1.29736,-1.23424,-2.11984,-1.25558,-1.59753,-2.3774,-1.76512,-2.74538,-1.9251,-2.81032,-2.71062,-2.27638,-2.73348,-3.00065,-3.39859,-4.30168,-4.30168,9.267,73.69,9.0007,0.966939163,1.867408557,0.954276287
326,socfb-Caltech36_network_326,-0.068682,-3.82456,-4.30168,-2.21532,-2.3826,-3.34744,-2.7219,-3.69962,-4.00065,-0.712178,-0.422184,-1.05815,-1.09136,-1.29564,-1.20477,-2.10578,-1.27556,-1.62316,-2.37226,-1.76512,-2.73348,-1.92328,-2.93995,-2.52353,-2.26826,-2.69962,-2.97946,-3.45658,-3.60271,-4.30168,9.0524,73.537,8.7997,0.956763736,1.866505909,0.944467866
327,socfb-Caltech36_network_327,-0.06633,-3.18774,-4.00065,-2.23722,-2.3572,-3.45658,-2.73348,-3.60271,-4.30168,-0.709504,-0.417963,-1.08499,-1.08976,-1.29607,-1.19549,-2.13733,-1.26826,-1.61504,-2.40405,-1.73939,-2.7702,-1.96322,-2.87032,-2.74538,-2.30168,-2.73348,-3.07123,-3.52353,-4.00065,-4.30168,9.0875,73.561,8.8324,0.958444424,1.866647624,0.946078729
328,socfb-Caltech36_network_328,-0.070831,-4.30168,-4.30168,-2.15867,-2.56929,-3.60271,-2.67843,-3.39859,-4.30168,-0.702344,-0.409642,-1.09838,-1.12908,-1.28465,-1.20581,-2.09217,-1.28716,-1.57905,-2.42662,-1.74538,-2.73348,-1.98993,-2.87032,-2.62044,-2.35229,-2.78317,-2.95926,-3.45658,-3.60271,-4.30168,8.9561,73.465,8.7098,0.952118934,1.866080483,0.940008183
329,socfb-Caltech36_network_329,-0.060723,-4.00065,-4.30168,-2.15246,-2.40405,-3.52353,-2.71062,-3.60271,-4.30168,-0.702344,-0.431804,-1.1033,-1.09029,-1.27761,-1.16814,-2.12849,-1.26505,-1.57659,-2.31491,-1.74297,-2.7219,-1.94757,-2.92147,-2.44435,-2.33789,-2.79653,-2.93995,-3.34744,-3.82456,-4.30168,9.3165,73.723,9.046,0.969252788,1.867603,0.956456583
330,socfb-Caltech36_network_330,-0.066353,-4.00065,-4.30168,-2.21178,-2.43836,-3.60271,-2.63892,-3.82456,-4.00065,-0.695085,-0.418531,-1.10468,-1.10606,-1.26306,-1.19109,-2.13436,-1.26505,-1.64558,-2.43836,-1.80062,-2.65823,-1.95926,-2.92147,-2.63892,-2.30605,-2.83928,-3.09756,-3.45658,-4.00065,-4.30168,9.1116,73.579,8.8558,0.959594646,1.866753881,0.9472278
331,socfb-Caltech36_network_331,-0.064814,-4.00065,-4.30168,-2.18111,-2.32396,-3.34744,-2.79653,-3.60271,-4.30168,-0.694119,-0.426504,-1.08896,-1.1055,-1.28298,-1.19822,-2.12849,-1.25558,-1.58651,-2.3826,-1.76512,-2.75761,-1.9774,-2.95926,-2.59411,-2.33789,-2.67843,-3.09756,-3.60271,-4.00065,-4.30168,9.1562,73.611,8.8969,0.96171527,1.866942718,0.949238709
332,socfb-Caltech36_network_332,-0.061447,-4.30168,-4.30168,-2.2298,-2.46917,-3.45658,-2.62958,-3.45658,-4.00065,-0.715657,-0.408585,-1.09459,-1.10028,-1.30561,-1.19008,-2.14634,-1.25793,-1.61684,-2.40959,-1.79114,-2.66821,-1.94185,-3.18774,-2.64847,-2.33789,-2.74538,-3.09756,-3.39859,-3.82456,-4.30168,9.2589,73.682,8.9918,0.966559394,1.867361406,0.953846639
333,socfb-Caltech36_network_333,-0.081962,-3.82456,-4.30168,-2.18111,-2.50234,-3.82456,-2.63892,-3.52353,-4.30168,-0.673394,-0.40312,-1.12617,-1.13555,-1.29779,-1.22613,-2.17458,-1.29181,-1.67024,-2.45042,-1.79789,-2.7702,-1.98571,-2.90374,-2.69962,-2.33789,-2.73348,-2.90374,-3.34744,-4.30168,-4.30168,8.6497,73.228,8.423,0.937001045,1.864677173,0.925466801
334,socfb-Caltech36_network_334,-0.083624,-4.30168,-4.30168,-2.30168,-2.46917,-3.45658,-2.78317,-3.30168,-4.30168,-0.710616,-0.414401,-1.06691,-1.1033,-1.28507,-1.17914,-2.15555,-1.29138,-1.59667,-2.34744,-1.7898,-2.88671,-1.99848,-2.85452,-2.66821,-2.3774,-2.7219,-3.12559,-3.39859,-3.69962,-4.30168,8.625,73.21,8.3995,0.935759104,1.864570407,0.924253434
335,socfb-Caltech36_network_335,-0.085251,-3.26029,-4.00065,-2.19788,-2.39859,-3.34744,-2.83928,-3.82456,-4.30168,-0.688791,-0.418644,-1.0879,-1.1207,-1.28256,-1.2265,-2.14031,-1.24937,-1.60532,-2.45658,-1.79653,-2.65823,-1.94757,-2.90374,-2.62044,-2.3332,-3.02293,-3.07123,-3.82456,-3.60271,-4.30168,8.5869,73.179,8.3648,0.933836405,1.864386471,0.922455562
336,socfb-Caltech36_network_336,-0.06455,-3.82456,-4.30168,-2.20826,-2.46917,-3.39859,-2.79653,-3.45658,-4.30168,-0.705744,-0.407531,-1.1207,-1.09056,-1.26465,-1.25363,-2.1618,-1.25053,-1.61326,-2.34744,-1.77148,-2.69962,-1.91787,-3.02293,-2.74538,-2.3572,-2.92147,-3.15555,-3.26029,-4.30168,-4.30168,9.152,73.607,8.8932,0.961516011,1.866919118,0.949058059
337,socfb-Caltech36_network_337,-0.070675,-4.30168,-4.30168,-2.19788,-2.43836,-3.60271,-2.62044,-3.39859,-4.30168,-0.703766,-0.417963,-1.1033,-1.08525,-1.288,-1.21142,-2.16814,-1.25597,-1.62682,-2.45658,-1.74538,-2.60271,-1.97535,-2.85452,-2.62044,-2.26029,-2.82456,-2.92147,-3.52353,-3.52353,-4.30168,8.9935,73.495,8.7449,0.953928739,1.866257794,0.941754848
338,socfb-Caltech36_network_338,-0.067676,-4.30168,-4.30168,-2.1618,-2.42087,-3.18774,-2.82456,-3.52353,-4.30168,-0.718596,-0.424022,-1.08657,-1.09783,-1.26906,-1.16401,-2.15867,-1.25014,-1.58318,-2.30605,-1.79518,-2.6889,-1.96924,-2.92147,-2.57741,-2.31491,-2.7702,-3.09756,-3.45658,-3.82456,-4.30168,9.0695,73.549,8.8164,0.957583345,1.866576772,0.945291286
339,socfb-Caltech36_network_339,-0.072605,-4.30168,-4.30168,-2.30168,-2.55349,-3.60271,-2.93995,-3.60271,-4.00065,-0.6851,-0.409141,-1.10772,-1.13703,-1.29436,-1.21497,-2.12559,-1.23797,-1.59582,-2.52353,-1.78713,-2.88671,-2.03217,-3.02293,-2.58568,-2.3932,-2.83928,-3.00065,-3.26029,-3.82456,-4.30168,8.9194,73.438,8.6762,0.950335641,1.865920841,0.938329555
340,socfb-Caltech36_network_340,-0.069048,-4.30168,-4.30168,-2.15867,-2.46283,-3.2225,-2.7702,-3.60271,-4.30168,-0.697131,-0.427199,-1.10995,-1.07098,-1.29011,-1.16275,-2.11135,-1.29436,-1.59496,-2.38787,-1.76135,-2.64847,-1.99205,-2.87032,-2.57741,-2.33789,-2.7702,-3.07123,-3.30168,-4.00065,-4.30168,9.0334,73.523,8.782,0.955851241,1.866423219,0.943593433
341,socfb-Caltech36_network_341,-0.069463,-4.30168,-4.30168,-2.2189,-2.37226,-3.45658,-2.73348,-3.69962,-4.30168,-0.728577,-0.424367,-1.07021,-1.09838,-1.31045,-1.14878,-2.14332,-1.22033,-1.62135,-2.38787,-1.77534,-2.60271,-1.93995,-2.7702,-2.69962,-2.26826,-2.74538,-2.88671,-3.18774,-3.69962,-4.30168,8.9719,73.475,8.725,0.952884424,1.866139595,0.940765436
342,socfb-Caltech36_network_342,-0.06013,-4.00065,-4.30168,-2.22613,-2.36216,-3.34744,-2.6889,-3.39859,-4.30168,-0.717802,-0.426504,-1.12443,-1.05077,-1.27068,-1.16212,-2.07896,-1.25714,-1.57905,-2.32396,-1.78581,-2.87032,-1.98362,-2.90374,-2.65823,-2.31045,-2.90374,-2.95926,-3.45658,-4.00065,-4.30168,9.3134,73.72,9.0442,0.969108256,1.867585327,0.956370158
343,socfb-Caltech36_network_343,-0.058868,-4.30168,-4.30168,-2.14939,-2.52353,-3.60271,-2.87032,-3.69962,-4.30168,-0.699295,-0.420011,-1.09486,-1.10138,-1.28969,-1.15898,-2.1618,-1.25597,-1.64943,-2.44435,-1.82311,-2.75761,-1.9495,-2.85452,-2.63892,-2.34264,-2.74538,-3.00065,-3.82456,-4.00065,-4.30168,9.3713,73.76,9.0972,0.971799841,1.867820908,0.958907743
344,socfb-Caltech36_network_344,-0.07214,-4.30168,-4.30168,-2.34264,-2.56929,-3.60271,-2.83928,-3.82456,-4.30168,-0.704974,-0.417622,-1.08183,-1.07508,-1.2965,-1.17685,-2.20826,-1.27433,-1.60271,-2.42087,-1.78581,-2.95926,-1.98362,-2.78317,-2.56132,-2.38787,-2.88671,-2.97946,-3.60271,-4.00065,-4.30168,8.9207,73.439,8.6767,0.950398934,1.865926755,0.938354582
345,socfb-Caltech36_network_345,-0.064856,-4.30168,-4.30168,-2.19109,-2.42662,-3.52353,-2.6889,-3.45658,-4.30168,-0.703219,-0.416037,-1.09432,-1.1022,-1.30125,-1.18375,-2.11135,-1.27515,-1.60532,-2.44435,-1.75514,-2.67843,-1.95143,-3.15555,-2.71062,-2.32396,-2.82456,-3.26029,-3.26029,-3.82456,-4.30168,9.1464,73.603,8.8877,0.96125019,1.866895516,0.948789387
346,socfb-Caltech36_network_346,-0.060485,-3.69962,-4.30168,-2.19788,-2.40405,-3.52353,-2.69962,-3.60271,-4.00065,-0.701362,-0.418133,-1.09919,-1.10744,-1.2859,-1.16974,-2.15555,-1.27884,-1.62958,-2.42087,-1.74659,-2.73348,-1.99848,-2.85452,-2.56929,-2.33789,-2.71062,-3.00065,-3.39859,-3.60271,-4.30168,9.3484,73.746,9.076,0.970737287,1.867738469,0.957894487
347,socfb-Caltech36_network_347,-0.069926,-3.82456,-4.30168,-2.20826,-2.48214,-3.45658,-2.81032,-3.82456,-4.00065,-0.687628,-0.417225,-1.12443,-1.11699,-1.27843,-1.20826,-2.18774,-1.23017,-1.62774,-2.38787,-1.79518,-2.58568,-1.93995,-2.88671,-2.62044,-2.3572,-2.78317,-3.26029,-3.18774,-4.00065,-4.30168,9.0123,73.508,8.763,0.95483564,1.866334607,0.942652812
348,socfb-Caltech36_network_348,-0.062353,-3.60271,-4.00065,-2.13436,-2.3826,-3.69962,-2.88671,-3.45658,-4.30168,-0.687839,-0.417679,-1.10138,-1.10856,-1.30473,-1.19651,-2.20131,-1.27967,-1.60883,-2.40405,-1.76512,-2.7702,-1.98571,-3.09756,-2.61148,-2.27638,-2.7219,-3.00065,-3.45658,-3.69962,-4.30168,9.2795,73.699,9.0112,0.967524576,1.867461595,0.954782629
349,socfb-Caltech36_network_349,-0.064756,-4.00065,-4.30168,-2.24098,-2.46283,-3.2225,-2.85452,-3.45658,-4.30168,-0.717237,-0.415021,-1.09378,-1.09163,-1.29436,-1.18507,-2.19447,-1.26826,-1.56929,-2.3572,-1.77148,-2.83928,-1.94375,-2.88671,-2.69962,-2.20131,-2.7702,-3.09756,-3.30168,-3.60271,-4.30168,9.1316,73.592,8.874,0.960546879,1.866830606,0.948119424
350,socfb-Caltech36_network_350,-0.062407,-3.82456,-4.00065,-2.28884,-2.53825,-3.18774,-2.63892,-3.60271,-4.30168,-0.708506,-0.424194,-1.07328,-1.10165,-1.29096,-1.16591,-2.10856,-1.24937,-1.61594,-2.43836,-1.78054,-2.66821,-1.92693,-3.07123,-2.63892,-2.36216,-2.6889,-3.15555,-3.52353,-3.82456,-4.30168,9.2438,73.672,8.979,0.96585054,1.86730246,0.953227972
351,socfb-Caltech36_network_351,-0.068009,-4.30168,-4.30168,-2.2723,-2.38787,-3.30168,-2.78317,-3.82456,-4.30168,-0.704205,-0.423389,-1.07715,-1.08393,-1.28632,-1.18309,-2.14634,-1.28132,-1.58235,-2.47561,-1.81172,-2.71062,-1.94757,-2.85452,-2.63892,-2.27638,-2.81032,-3.02293,-3.30168,-3.82456,-4.30168,9.0683,73.549,8.8147,0.957525879,1.866576772,0.945207536
352,socfb-Caltech36_network_352,-0.066449,-4.30168,-4.30168,-2.3932,-2.60271,-3.52353,-2.83928,-4.30168,-4.30168,-0.706405,-0.41984,-1.12937,-1.06868,-1.28091,-1.20721,-2.09756,-1.22178,-1.55194,-2.42087,-1.80062,-2.66821,-1.9495,-3.15555,-2.59411,-2.28884,-2.78317,-3.00065,-3.69962,-3.69962,-4.30168,9.1023,73.572,8.847,0.959151145,1.866712562,0.946796027
353,socfb-Caltech36_network_353,-0.063916,-4.00065,-4.30168,-2.20826,-2.3932,-3.82456,-2.87032,-3.60271,-4.30168,-0.69832,-0.417339,-1.12213,-1.09892,-1.27392,-1.19075,-2.02065,-1.26029,-1.62499,-2.38787,-1.76893,-2.64847,-2.00283,-3.02293,-2.57741,-2.3932,-2.74538,-2.97946,-3.82456,-4.30168,-4.30168,9.2318,73.666,8.9675,0.965286387,1.867267089,0.952671385
354,socfb-Caltech36_network_354,-0.063888,-4.30168,-4.30168,-2.35229,-2.48214,-3.52353,-2.75761,-4.00065,-4.30168,-0.703219,-0.410143,-1.10302,-1.08976,-1.27597,-1.20966,-2.14939,-1.25597,-1.60184,-2.44435,-1.79518,-2.92147,-2.00502,-2.85452,-2.71062,-2.39859,-2.85452,-3.15555,-3.52353,-4.30168,-4.30168,9.1897,73.634,8.928,0.963301334,1.867078393,0.950754182
355,socfb-Caltech36_network_355,-0.072032,-4.30168,-4.30168,-2.40959,-2.57741,-3.82456,-2.83928,-3.60271,-4.30168,-0.672679,-0.417055,-1.13348,-1.08976,-1.27843,-1.2276,-2.11984,-1.2727,-1.60271,-2.40405,-1.79114,-2.85452,-1.93995,-2.95926,-2.67843,-2.36718,-2.7702,-3.07123,-3.52353,-3.82456,-4.30168,8.9386,73.453,8.6936,0.951269503,1.866009538,0.939199654
356,socfb-Caltech36_network_356,-0.068394,-4.00065,-4.30168,-2.26826,-2.34264,-3.45658,-2.79653,-3.60271,-4.30168,-0.687206,-0.416376,-1.12646,-1.12041,-1.25911,-1.21854,-2.08949,-1.24212,-1.63987,-2.35229,-1.81596,-2.69962,-1.93247,-3.04641,-2.56132,-2.3332,-2.87032,-3.00065,-3.60271,-4.00065,-4.30168,9.0722,73.552,8.8188,0.957712616,1.866594486,0.945409493
357,socfb-Caltech36_network_357,-0.057331,-3.60271,-4.30168,-2.19109,-2.31941,-3.45658,-2.66821,-3.82456,-4.30168,-0.683319,-0.419897,-1.12879,-1.09621,-1.27149,-1.21603,-2.11984,-1.28215,-1.63236,-2.47561,-1.78713,-2.59411,-1.86871,-3.30168,-2.71062,-2.28465,-2.73348,-3.18774,-3.69962,-4.00065,-4.30168,9.4216,73.793,9.1443,0.974124662,1.868015167,0.961150466
358,socfb-Caltech36_network_358,-0.065014,-4.30168,-4.30168,-2.2335,-2.4955,-3.39859,-2.79653,-4.00065,-4.30168,-0.701907,-0.417906,-1.11642,-1.09675,-1.29393,-1.19109,-2.14939,-1.25208,-1.59241,-2.44435,-1.75514,-2.79653,-1.91429,-2.95926,-2.56132,-2.2298,-2.83928,-3.00065,-3.45658,-3.82456,-4.30168,9.1636,73.617,8.9039,0.962066124,1.866978115,0.949580274
359,socfb-Caltech36_network_359,-0.064673,-4.30168,-4.30168,-2.23722,-2.48214,-3.60271,-2.81032,-3.69962,-4.30168,-0.700273,-0.419897,-1.10828,-1.06894,-1.31001,-1.202,-2.23722,-1.25363,-1.57741,-2.31491,-1.79653,-2.73348,-1.95926,-2.90374,-2.56929,-2.29308,-2.74538,-3.00065,-3.45658,-3.82456,-4.30168,9.1573,73.611,8.898,0.961767442,1.866942718,0.949292401
